wavenumber_cm-1,transmittance_fraction,absorbance
3634.980988593156,0.9470404984423676,0.023631448796118337
3627.3764258555134,0.9470404984423676,0.023631448796118337
3619.771863117871,0.9470404984423676,0.023631448796118337
3612.167300380228,0.9485981308411215,0.022917735435977894
3604.5627376425855,0.9501557632398754,0.022205193058086242
3596.958174904943,0.9501557632398754,0.022205193058086242
3589.3536121673005,0.9501557632398754,0.022205193058086242
3581.749049429658,0.9501557632398754,0.022205193058086242
3574.144486692015,0.9501557632398754,0.022205193058086242
3566.5399239543726,0.9501557632398754,0.022205193058086242
3558.93536121673,0.9485981308411215,0.022917735435977894
3551.330798479087,0.9470404984423676,0.023631448796118337
3543.7262357414447,0.9470404984423676,0.023631448796118337
3536.1216730038022,0.9470404984423676,0.023631448796118337
3528.5171102661598,0.9470404984423676,0.023631448796118337
3520.9125475285173,0.9454828660436138,0.02434633699359567
3513.3079847908743,0.9439252336448598,0.02506240390256707
3505.703422053232,0.942367601246106,0.025779653416384364
3498.0988593155894,0.940809968847352,0.02649808944772145
3490.494296577947,0.9376947040498442,0.027938536811028723
3482.889733840304,0.9376947040498442,0.027938536811028723
3475.2851711026615,0.9376947040498442,0.027938536811028723
3467.680608365019,0.9361370716510904,0.02866055606611373
3460.0760456273765,0.9330218068535826,0.03010820567954187
3452.471482889734,0.9314641744548287,0.030833844080442433
3444.866920152091,0.9299065420560748,0.03156069693948416
3437.2623574144486,0.9283489096573209,0.03228876832861685
3429.657794676806,0.9283489096573209,0.03228876832861685
3422.0532319391637,0.926791277258567,0.03301806234030369
3414.4486692015207,0.9236760124610592,0.034480334704590644
3406.8441064638782,0.9205607476635514,0.035947547187597885
3399.2395437262358,0.9174454828660437,0.03741973328175161
3391.6349809885933,0.9143302180685359,0.03889692682123878
3384.030418250951,0.9127725856697819,0.03963741205076263
3376.425855513308,0.9112149532710281,0.0403791619866728
3368.8212927756654,0.9065420560747663,0.042612043418964796
3361.216730038023,0.9018691588785047,0.04485646434141705
3353.61216730038,0.8987538940809969,0.046359214913121824
3346.0076045627375,0.8925233644859814,0.04938040610146328
3338.403041825095,0.8878504672897196,0.05166017239636188
3330.7984790874525,0.883177570093458,0.05395196917594667
3323.19391634981,0.8769470404984424,0.057026633217507026
3315.5893536121675,0.8738317757009346,0.058572166812691846
3307.9847908745246,0.8691588785046729,0.06090082913127453
3300.380228136882,0.8644859813084113,0.06324204494617701
3292.7756653992396,0.8598130841121495,0.06559595033965437
3285.1711026615967,0.8551401869158879,0.06796268361876134
3277.566539923954,0.8504672897196262,0.07034238536411605
3269.9619771863117,0.8442367601246106,0.07353574153046635
3262.3574144486693,0.8364485981308412,0.07756074236929765
3254.752851711027,0.8286604361370716,0.0816233957738051
3247.1482889733843,0.8208722741433022,0.08572441285630665
3239.5437262357414,0.8130841121495327,0.08986452506659112
3231.939163498099,0.8068535825545171,0.09320526832362026
3224.3346007604564,0.7990654205607477,0.09741766295703698
3216.7300380228135,0.7928348909657321,0.10081724573209451
3209.125475285171,0.7866043613707165,0.10424364995019188
3201.5209125475285,0.780373831775701,0.10769730220160754
3193.916349809886,0.7725856697819314,0.11205335157865583
3186.3117870722435,0.764797507788162,0.11645353594588478
3178.7072243346006,0.7554517133956387,0.1217932894665896
